"","firm","culture","tenure","employments","sim_no","var_win","cond"
"1528",21,-1.0203647286766,19.6767306091595,1,1,1,2
"1529",21,0.613589716928156,85.5231916502606,1,1,1,2
"1530",21,1.36068466319816,6.66101283691011,1,1,1,2
"1531",22,-2.18385002146005,8.76978593432876,2,1,1,2
"1532",22,-1.36687503194034,17.6881458449151,3,1,1,2
"1533",22,-0.819757321344669,8.53597426864915,2,1,1,2
"1534",22,-1.83859437244093,19.0151612310852,2,1,1,2
"1535",22,-1.88110394490105,2.27875701021318,1,1,1,2
"1536",22,-2.73233193135383,18.2209609383827,1,1,1,2
"1537",22,-2.40499404362439,14.6129456562826,2,1,1,2
"1538",22,-0.656572457810503,2.50780484874201,1,1,1,2
"1539",22,-2.12610079438468,47.544743584858,1,1,1,2
"1540",22,-2.86568267714014,1.10071760495442,1,1,1,2
"1541",22,-1.65007080489613,11.5756428062609,2,1,1,2
"1542",22,-2.46196139942551,4.35189126720943,1,1,1,2
"1543",22,0.157675928761882,56.3101505416309,2,1,1,2
"1544",22,-2.22019166076302,24.4213168544278,2,1,1,2
"1545",22,-1.65253324910238,20.9202687487838,2,1,1,2
"1546",22,0.485090852379107,324.537950182708,2,1,1,2
"1547",22,-3.67957898464642,3.8367080366042,1,1,1,2
"1548",22,-2.8720348051047,11.49570628879,2,1,1,2
"1549",22,-1.30862191665332,55.1562636712354,2,1,1,2
"1550",22,-0.347762351837734,15.220097085741,2,1,1,2
"1551",22,-0.653616850186496,56.0266751622496,2,1,1,2
"1552",22,-1.62452613578675,168.582259748892,1,1,1,2
"1553",22,-2.22533245629039,8.31755656542095,2,1,1,2
"1554",22,-2.56815980340064,3.12922322559879,2,1,1,2
"1555",22,-1.40628748099504,5.56274584340343,2,1,1,2
"1556",22,-1.61760037423279,11.6015582095218,2,1,1,2
"1557",22,-3.95943419620138,95.4271603427664,2,1,1,2
"1558",22,-0.756103014044185,2.22880039767131,1,1,1,2
"1559",22,-2.25965262487765,7.26115334792541,1,1,1,2
"1560",22,-1.94527429099613,1.10196716788654,1,1,1,2
"1561",23,-0.927931210382683,15.1087797122131,1,1,1,2
"1562",23,-1.08854738501658,9.12253919520224,3,1,1,2
"1563",23,-0.767800526167454,25.954897939313,1,1,1,2
"1564",23,-0.313206919748749,16.3835758876087,4,1,1,2
"1565",23,-0.565230415550841,21.2666453758469,1,1,1,2
"1566",23,-3.02014735773167,13.1028972665022,2,1,1,2
"1567",23,0.212184614977845,12.834313118431,1,1,1,2
"1568",23,-1.01488592377371,13.7276446257644,2,1,1,2
"1569",23,-1.92963364132437,17.5526837126415,1,1,1,2
"1570",23,-1.13232576248887,13.4322897532841,2,1,1,2
"1571",23,1.45953141104926,103.826291204185,3,1,1,2
"1572",23,-0.946186904206167,45.4970789591465,1,1,1,2
"1573",23,-0.664518674725438,18.7829624029421,1,1,1,2
"1574",23,-1.95405059357095,0.977143385682585,1,1,1,2
"1575",23,-2.62928124699134,3.61918759300438,3,1,1,2
"1576",23,-1.97121124349887,29.3664045375702,1,1,1,2
"1577",23,-0.951732713718498,9.68701820575643,2,1,1,2
"1578",23,-0.5148720099623,4.92449281093243,1,1,1,2
"1579",23,-2.10139715336572,2.66158451404999,2,1,1,2
"1580",23,-0.891147085802545,5.49548214193854,1,1,1,2
"1581",23,-0.14521541533112,33.4602672792564,2,1,1,2
"1582",23,-0.376126043601943,18.4707026405449,1,1,1,2
"1583",23,-0.247106844931485,6.48597165234356,2,1,1,2
"1584",23,-0.515745228062197,9.43711842860073,3,1,1,2
"1585",23,-2.11828093892265,12.7534382761507,1,1,1,2
"1586",23,-0.524452410033921,6.29626370918369,2,1,1,2
"1587",23,-2.2742454582342,8.12360740389069,1,1,1,2
"1588",23,-0.25160097205018,3.28795176136871,2,1,1,2
"1589",23,0.860537804462536,5.03003973470148,2,1,1,2
"1590",23,-1.46355306179407,30.889004371486,1,1,1,2
"1591",24,1.05084611100202,16.8643600097224,2,1,1,2
"1592",24,1.76291144019517,3.72882781729985,1,1,1,2
"1593",24,3.208268376113,10.0491650811493,1,1,1,2
"1594",24,2.1242664819085,4.90589115855281,1,1,1,2
"1595",24,2.99068965537864,19.7829037582372,2,1,1,2
"1596",24,3.91562899940051,12.0404842674325,2,1,1,2
"1597",24,2.32909514438867,6.609088419058,1,1,1,2
"1598",24,2.64967903800799,16.1388409032521,3,1,1,2
"1599",24,0.94010838779009,10.5937205252305,1,1,1,2
"1600",24,1.67880758134503,13.4909302187084,1,1,1,2
"1601",24,1.36717467368608,5.95874132394232,6,1,1,2
"1602",24,0.971038310606819,56.0781485601269,2,1,1,2
"1603",24,2.63474763282563,11.5803370073425,1,1,1,2
"1604",24,0.720066538212117,20.6485786800243,2,1,1,2
"1605",24,2.1512488410382,12.4381155055649,1,1,1,2
"1606",24,1.10331614802231,3.17613487638863,1,1,1,2
"1607",24,1.68244251712988,20.3648333847021,2,1,1,2
"1608",24,1.71689295158157,13.1130208533225,1,1,1,2
"1609",24,2.28906974410909,21.9690800861005,2,1,1,2
"1610",24,0.309227243489551,2.90100232234787,2,1,1,2
"1611",24,1.70145698163644,5.5162179686085,1,1,1,2
"1612",24,2.10956141775886,6.65279628779875,1,1,1,2
"1613",24,0.795684307863524,16.8007060532657,1,1,1,2
"1614",24,1.80902082058454,11.8522680426513,1,1,1,2
"1615",24,1.19601573064182,3.14383137439856,1,1,1,2
"1616",24,2.53664224381642,11.1599560456693,2,1,1,2
"1617",24,0.86343341189608,10.1900430388865,1,1,1,2
"1618",24,3.53034813780872,1.04461940032322,1,1,1,2
"1619",24,2.80525526189478,8.1960768100185,2,1,1,2
"1620",24,1.82086217472111,21.1145148804221,2,1,1,2
"1621",25,-0.918704953256044,5.00374246028884,2,1,1,2
"1622",25,-0.148392616699355,15.3987959068879,2,1,1,2
"1623",25,-1.76613464694636,3.28608914749398,2,1,1,2
"1624",25,-2.50211005805265,18.2857650983798,2,1,1,2
"1625",25,-1.16910388682778,3.5808490137355,1,1,1,2
"1626",25,-0.23652486269907,1.91022080334479,1,1,1,2
"1627",25,-1.2519161904676,16.9563593963395,2,1,1,2
"1628",25,-0.137876943605865,3.09830567635952,1,1,1,2
"1629",25,-1.65165286063616,16.1247718359528,1,1,1,2
"1630",25,-0.9869478490498,15.1098660320608,1,1,1,2
"1631",25,-2.1740309273582,13.197707268262,1,1,1,2
"1632",25,0.267804563632923,4.22531901126873,3,1,1,2
"1633",25,-0.679031298923444,32.2314713696091,1,1,1,2
"1634",25,-0.405768538348126,34.7985395782163,2,1,1,2
"1635",25,-1.66559718098129,49.0115638487662,2,1,1,2
"1636",25,-1.190599240075,22.8231077683012,1,1,1,2
"1637",25,-1.99004196832005,34.8338773754434,2,1,1,2
"1638",25,-1.20979309136209,12.8037291372828,2,1,1,2
"1639",25,-0.716642977848204,23.8870130930289,2,1,1,2
"1640",25,-0.410731101298981,22.9469053619634,1,1,1,2
"1641",25,-0.68555951309106,19.0017798022021,1,1,1,2
"1642",25,-0.203341934186198,3.95460170004144,1,1,1,2
"1643",25,-1.35962882120543,3.31389299120228,1,1,1,2
"1644",25,-0.849034818994825,113.223765640898,1,1,1,2
"1645",25,-0.114367561019634,1.0705604257283,2,1,1,2
"1646",25,-0.567459778919064,1.70903975963345,2,1,1,2
"1647",25,-0.588599610694151,12.3459180507957,1,1,1,2
"1648",25,-0.982446082418996,22.1931457461878,1,1,1,2
"1649",25,-1.00492702850382,25.0144937847529,2,1,1,2
"1650",25,0.239370149877126,26.4401490616016,1,1,1,2
"1651",26,-0.0100394901820044,16.075170559395,1,1,1,2
"1652",26,0.667630371141383,23.6436873772453,1,1,1,2
"1653",26,0.72680830516926,5.78921377870807,2,1,1,2
"1654",26,1.7617564942977,42.0215513853041,2,1,1,2
"1655",26,-3.07610190507313,32.140729301226,2,1,1,2
"1656",26,0.286397241308732,9.78110030288018,1,1,1,2
"1657",26,-0.365977396658979,17.9610069212009,1,1,1,2
"1658",26,-0.240409894453976,26.9981317649377,2,1,1,2
"1659",26,0.319892035870262,2.19173996286284,2,1,1,2
"1660",26,-1.50523801891615,22.4782220971067,2,1,1,2
"1661",26,-0.923988364836724,15.6471360624681,1,1,1,2
"1662",26,-0.745018061906545,3.21349191753638,2,1,1,2
"1663",26,1.844812580033,12.5107127371269,1,1,1,2
"1664",26,0.0729963078435837,7.66227124969433,1,1,1,2
"1665",26,0.212016306533069,19.2440523870186,1,1,1,2
"1666",26,0.0665883676809463,1.40952020167976,1,1,1,2
"1667",26,-1.19991425243053,25.3975571960786,2,1,1,2
"1668",26,-0.144592869506583,26.1555259132157,1,1,1,2
"1669",26,-1.37140588407952,19.1131485812462,1,1,1,2
"1670",26,0.639573425192276,16.9651888113774,2,1,1,2
"1671",26,-0.844472083162169,4.96762173171091,2,1,1,2
"1672",26,1.24326561937691,1.43307057396183,1,1,1,2
"1673",26,1.08880974509535,30.3117602530731,1,1,1,2
"1674",26,-1.31784443301926,4.52725098536248,3,1,1,2
"1675",26,-0.0906772308469781,12.003030928252,1,1,1,2
"1676",26,-0.287883085695352,23.2019922764755,1,1,1,2
"1677",26,-0.518450901831431,43.1507731881422,1,1,1,2
"1678",26,1.47021220940515,24.8785165100348,2,1,1,2
"1679",26,-0.645947334684384,11.3463438865721,2,1,1,2
"1680",26,1.77734608384887,46.1924619004058,1,1,1,2
"1681",27,-0.623117431861935,14.6109274422617,1,1,1,2
"1682",27,0.949272419932123,66.2028812884051,2,1,1,2
"1683",27,-0.751304360882616,0.758653434874689,2,1,1,2
"1684",27,-0.310560896645993,47.7219123907962,1,1,1,2
"1685",27,-0.236905970087786,18.4682684276114,1,1,1,2
"1686",27,2.0632027638116,15.5170110308515,1,1,1,2
"1687",27,-0.572486236927613,14.2578834169389,1,1,1,2
"1688",27,-0.133440655965509,51.4678793602363,1,1,1,2
"1689",27,0.0585605894064636,5.83998174594097,2,1,1,2
"1690",27,-1.05310886417094,11.624615612865,1,1,1,2
"1691",27,0.503802641074316,53.4578632289631,1,1,1,2
"1692",27,-1.07211410246964,27.7531134865894,1,1,1,2
"1693",27,-1.16539330269812,2.38896524915696,1,1,1,2
"1694",27,-0.209969671620921,2.46643709545139,1,1,1,2
"1695",27,0.023261643173029,2.82409817530686,1,1,1,2
"1696",27,0.019407350452062,18.4538808580956,2,1,1,2
"1697",27,-0.108641802866675,5.3784945767421,1,1,1,2
"1698",27,1.06739810934509,5.64991067102819,2,1,1,2
"1699",27,0.132958311854152,20.2326108498707,2,1,1,2
"1700",27,-2.81394331173867,7.31647130687571,2,1,1,2
"1701",27,-0.306602560208867,6.50574735757958,1,1,1,2
"1702",27,0.237973371949761,13.9819980444412,1,1,1,2
"1703",27,0.672985372125476,17.2983968977065,2,1,1,2
"1704",27,0.648540506126106,53.7862000694204,2,1,1,2
"1705",27,0.350799337775186,28.4719478523933,2,1,1,2
"1706",27,-0.807590796127596,17.661968694625,1,1,1,2
"1707",27,-1.61238572325718,11.9875735639338,2,1,1,2
"1708",27,1.07905600746161,127.817918257051,2,1,1,2
"1709",27,1.08225591145895,11.6458506596375,2,1,1,2
"1710",27,-0.67742314198922,10.5705776317293,1,1,1,2
"1711",28,-0.310206028302767,38.3344664518908,1,1,1,2
"1712",28,1.39187752589615,8.42660500117275,1,1,1,2
"1713",28,-1.11764959724053,6.39915299532585,1,1,1,2
"1714",28,0.630597796396956,32.1385871348984,1,1,1,2
"1715",28,0.108422258387473,4.82382360665811,2,1,1,2
"1716",28,0.764465379415496,14.9624181795183,1,1,1,2
"1717",28,-0.811709549598031,4.18899157357658,2,1,1,2
"1718",28,1.35606403192552,37.0566564524036,2,1,1,2
"1719",28,0.543747968246727,5.68149897884431,2,1,1,2
"1720",28,0.471311330327323,9.90993048110409,1,1,1,2
"1721",28,0.866911234494559,64.5408464127412,1,1,1,2
"1722",28,0.665735534635648,9.9188231430593,2,1,1,2
"1723",28,-0.809810260518335,21.5266309311019,1,1,1,2
"1724",28,-0.717693024271566,13.6640408854664,2,1,1,2
"1725",28,1.55978595439574,8.77751573946257,1,1,1,2
"1726",28,1.32690464063924,16.2427739824867,1,1,1,2
"1727",28,0.861009329087372,20.5269998327204,1,1,1,2
"1728",28,0.103880270768355,5.14071198753328,1,1,1,2
"1729",28,-0.0837203583507061,34.7708343141945,1,1,1,2
"1730",28,1.78599810230661,21.0783000087175,2,1,1,2
"1731",28,-0.775726183139462,40.3102635900047,2,1,1,2
"1732",28,1.06314746168915,31.1262960165376,1,1,1,2
"1733",28,0.584126997212062,8.81177493641569,3,1,1,2
"1734",28,-0.648091208268016,59.7648244016695,1,1,1,2
"1735",28,1.76913482305447,6.95376043066148,2,1,1,2
"1736",28,0.634966947572988,13.7046840258116,1,1,1,2
"1737",28,2.31076781224447,7.10385678240138,2,1,1,2
"1738",28,-0.194688644521217,21.9942509647126,1,1,1,2
"1739",28,0.405602155577483,18.5395109673242,1,1,1,2
"1740",28,0.37072617941997,34.7852435229716,1,1,1,2
"1741",29,-0.644253543031478,1.50944981690948,1,1,1,2
"1742",29,-1.58366762805035,1.37662115598491,2,1,1,2
"1743",29,0.0543737533889975,10.3224779228733,1,1,1,2
"1744",29,0.472790289799944,20.0036674811703,1,1,1,2
"1745",29,1.45165489030759,8.7883548975597,1,1,1,2
"1746",29,-0.119095442097506,35.3209136179059,1,1,1,2
"1747",29,0.147749615841952,5.39931848590396,1,1,1,2
"1748",29,2.1918787172721,33.0520969314991,2,1,1,2
"1749",29,0.927187115328113,8.43190304421982,1,1,1,2
"1750",29,1.21758681777358,3.84821105608736,2,1,1,2
"1751",29,0.219664867067915,30.8336264324677,2,1,1,2
"1752",29,0.124962654638137,21.1392230490261,2,1,1,2
"1753",29,1.14436298645669,66.8770399553615,1,1,1,2
"1754",29,0.254730373989576,1.16105025256602,1,1,1,2
"1755",29,0.482341980776279,40.0407436496379,1,1,1,2
"1756",29,-0.982646032794855,12.2292026067579,1,1,1,2
"1757",29,0.287246293774737,30.7774313520046,2,1,1,2
"1758",29,1.53907803042129,11.2355905251643,2,1,1,2
"1759",29,0.187725007517537,5.32656255634196,2,1,1,2
"1760",29,-0.53545307034424,4.74317833376469,2,1,1,2
"1761",29,-1.60792255513907,23.7564597730653,1,1,1,2
"1762",29,-0.336358677818142,8.49679069733899,2,1,1,2
"1763",29,0.684692239221015,8.08273389216874,1,1,1,2
"1764",29,2.34173343409799,3.83981215815482,1,1,1,2
"1765",29,1.98055935949233,11.1700831746808,1,1,1,2
"1766",29,1.52114920348021,144.850518973875,1,1,1,2
"1767",29,0.427394550724418,23.5290403267164,1,1,1,2
"1768",29,-0.632283006435429,7.57192735547064,1,1,1,2
"1769",29,-0.379981022612535,6.73701587721402,1,1,1,2
"1770",29,-1.22970155505278,10.5522935405081,2,1,1,2
"1771",30,-0.562945692626534,16.4475666500515,1,1,1,2
"1772",30,0.504417414598641,13.0734720370851,1,1,1,2
"1773",30,-0.444025334458705,54.894932654731,1,1,1,2
"1774",30,-1.70276561319526,2.37309254786181,1,1,1,2
"1775",30,-0.511259974189659,7.98068725797318,1,1,1,2
"1776",30,-0.412104436660429,12.1403516107845,3,1,1,2
"1777",30,-1.19769336344644,75.5037640694633,1,1,1,2
"1778",30,-1.81540163642633,12.2472104181174,1,1,1,2
"1779",30,-1.19973931034803,4.58850642170352,1,1,1,2
"1780",30,0.497499290225097,4.99043667828782,4,1,1,2
"1781",30,-1.66902934568357,19.9683677343391,2,1,1,2
"1782",30,-1.67629740334085,12.559065418061,3,1,1,2
"1783",30,-1.25773663136446,5.10934354688611,1,1,1,2
"1784",30,-2.56821932601346,4.01636668437323,2,1,1,2
"1785",30,-0.465549054522189,6.50584274890025,1,1,1,2
"1786",30,1.23556568785067,3.27773358511149,2,1,1,2
"1787",30,-0.0082365889945234,5.14061603503611,3,1,1,2
"1788",30,0.17110493194918,0.407345218276299,2,1,1,2
"1789",30,1.10238635587229,3.25513896506448,2,1,1,2
"1790",30,-1.73301717751517,8.45578259665188,2,1,1,2
"1791",30,-2.10987897126743,13.4163388813477,2,1,1,2
"1792",30,-0.378760395136804,16.2745185151599,1,1,1,2
"1793",30,-1.58692373186189,27.2532774995068,1,1,1,2
"1794",30,0.0876537226633956,13.42908223407,3,1,1,2
"1795",30,0.852328799951295,8.8923647673048,1,1,1,2
"1796",30,-1.30848661834649,7.91105185957094,1,1,1,2
"1797",30,-1.06360790922942,7.98778321235767,1,1,1,2
"1798",30,-2.56847017458907,1.11179146527991,2,1,1,2
"1799",30,-1.71126716998585,1.49077992386347,1,1,1,2
"1800",30,-0.488819544055736,21.6851580686519,2,1,1,2
"1801",1,16.9695527025366,7.09799237041151,2,1,10,3
"1802",1,-7.20402517194375,4.99419736847826,1,1,10,3
"1803",1,13.8886742938111,20.5486719502582,1,1,10,3
"1804",1,5.62644603140935,11.0997607988165,2,1,10,3
"1805",1,-4.29114933201045,11.8693036044664,2,1,10,3
"1806",1,-18.3560073054689,2.86169985464716,2,1,10,3
"1807",1,-9.53413802236019,8.66393062748481,1,1,10,3
"1808",1,-6.35046319035045,5.77169880606444,1,1,10,3
"1809",1,-5.20604568844786,1.65213864399908,2,1,10,3
"1810",1,-3.27664398223733,20.8559011735099,1,1,10,3
"1811",1,9.89448491935982,3.52543063085659,3,1,10,3
"1812",1,5.23052554583768,10.6409294818967,5,1,10,3
"1813",1,-4.1673739469213,22.2408698368376,1,1,10,3
"1814",1,4.5943910367419,6.21324838714161,2,1,10,3
"1815",1,-6.62520079524677,3.20413917205251,1,1,10,3
"1816",1,2.42257649121615,21.0586317731711,1,1,10,3
"1817",1,-0.39490018657648,16.5618693268774,1,1,10,3
"1818",1,-7.90361625349898,9.10010917774069,1,1,10,3
"1819",1,1.87084979994918,15.9587413203459,2,1,10,3
"1820",1,-6.50770057998428,10.3207827865949,2,1,10,3
"1821",1,-8.26761328034066,10.7543953629153,3,1,10,3
"1822",1,0.299633119085993,8.57229883024642,1,1,10,3
"1823",1,3.50123538385024,13.4930550392741,1,1,10,3
"1824",1,-1.96299446055812,18.3010447848867,2,1,10,3
"1825",1,-1.72239831434223,27.8834428645294,2,1,10,3
"1826",1,-0.490475511932234,18.0183946739882,2,1,10,3
"1827",1,-2.41116348871445,26.6763332818144,1,1,10,3
"1828",1,-8.70537437546443,0.794841725609461,1,1,10,3
"1829",1,-2.07955188861664,41.0437310184177,2,1,10,3
"1830",1,-23.1100055992115,2.01109642099879,2,1,10,3
"1831",2,5.24561424467371,3.85111622483766,1,1,10,3
"1832",2,-1.14895923033965,80.7055816754767,3,1,10,3
"1833",2,0.830939414563969,2.1221681590371,1,1,10,3
"1834",2,-0.259914428318984,12.009945209868,1,1,10,3
"1835",2,8.04316597832748,2.77025712402371,1,1,10,3
"1836",2,6.94737220413211,1.0894541739409,1,1,10,3
"1837",2,-8.47201974256588,14.4162071846103,1,1,10,3
"1838",2,10.937981903501,9.84585276036167,1,1,10,3
"1839",2,3.71092775689083,17.9862485502085,1,1,10,3
"1840",2,1.44744916314158,8.94327783435617,3,1,10,3
"1841",2,-1.82821623029426,66.5999191709794,1,1,10,3
"1842",2,-3.93229088791327,29.4683146553096,1,1,10,3
"1843",2,-11.2926024518201,126.273632855268,1,1,10,3
"1844",2,-18.3161587635334,34.5602179344301,1,1,10,3
"1845",2,-7.99066437936972,7.83464718387634,1,1,10,3
"1846",2,0.619454199001424,43.8009615865572,1,1,10,3
"1847",2,-11.9366918881511,19.201823216868,2,1,10,3
"1848",2,5.79284565933957,2.23625503754533,2,1,10,3
"1849",2,-8.55852044540785,35.4159200580333,2,1,10,3
"1850",2,16.825848441763,21.1498979768297,1,1,10,3
"1851",2,-6.25030514747247,16.9338884014864,2,1,10,3
"1852",2,-12.1206035127,56.7022889935852,1,1,10,3
"1853",2,-3.48303290034983,13.3463508738816,2,1,10,3
"1854",2,4.61786616867171,4.79710373917743,3,1,10,3
"1855",2,-13.3630368857338,28.2317365521722,1,1,10,3
"1856",2,-14.0939448311718,2.34473864995957,1,1,10,3
"1857",2,3.91506299759548,30.4038368937728,1,1,10,3
"1858",2,3.09214746956131,4.2172342022103,1,1,10,3
"1859",2,15.9546027617135,14.624620940555,1,1,10,3
"1860",2,-23.5724688481291,15.7302136871018,2,1,10,3
"1861",3,10.545290797016,4.72253583982613,2,1,10,3
"1862",3,10.8132119396277,6.10075912542396,2,1,10,3
"1863",3,8.73585491697482,6.85135845731184,1,1,10,3
"1864",3,4.01823306182736,11.4064496703395,5,1,10,3
"1865",3,-7.42651730137512,28.2538026910098,1,1,10,3
"1866",3,-9.08059136946663,39.8073220187486,1,1,10,3
"1867",3,-1.42442812745342,8.09864124884621,1,1,10,3
"1868",3,2.48189024369481,2.53156799389693,2,1,10,3
"1869",3,-9.3342732942659,8.0439195142028,2,1,10,3
"1870",3,-0.93326388694828,9.34592952554979,1,1,10,3
"1871",3,4.86664643413724,4.86729560333313,2,1,10,3
"1872",3,5.96907456790575,12.3185140741972,1,1,10,3
"1873",3,-0.495388482633947,14.4038189672249,1,1,10,3
"1874",3,6.50878469855288,5.3655510360058,2,1,10,3
"1875",3,-13.2345198282576,7.95163103611453,1,1,10,3
"1876",3,5.94617099513322,10.3220464713295,1,1,10,3
"1877",3,7.63994276826343,5.03036178319207,1,1,10,3
"1878",3,7.80992176578198,12.3006798149558,1,1,10,3
"1879",3,-2.42017123261566,16.589203907458,2,1,10,3
"1880",3,11.4026240233183,4.44649980471453,2,1,10,3
"1881",3,-2.40489158001467,1.40513683532347,2,1,10,3
"1882",3,-2.26804043688824,10.5231855358399,1,1,10,3
"1883",3,-5.17963654906724,6.91383773007037,3,1,10,3
"1884",3,-16.6706766227354,28.5798519918173,2,1,10,3
"1885",3,2.0795275641117,13.5792588083066,3,1,10,3
"1886",3,-7.27143096507971,16.1788060217902,1,1,10,3
"1887",3,-1.70279802493431,8.69292542219624,2,1,10,3
"1888",3,1.45951618430596,87.5113023321356,2,1,10,3
"1889",3,-14.3108890039888,55.3866792211995,2,1,10,3
"1890",3,-0.17785390775054,45.5663960927929,1,1,10,3
"1891",4,12.705829963636,22.8557440949547,1,1,10,3
"1892",4,2.22971122329327,11.4143173218667,2,1,10,3
"1893",4,8.70753705945305,24.2607110809246,2,1,10,3
"1894",4,4.60779361363234,27.4572846844376,2,1,10,3
"1895",4,-4.1711251272892,3.11205625732308,1,1,10,3
"1896",4,5.95766333814835,4.54453633782793,2,1,10,3
"1897",4,-5.79706724524791,30.8672765603028,2,1,10,3
"1898",4,27.0167415126105,18.9549969224583,2,1,10,3
"1899",4,11.7755870001927,22.3260371554953,1,1,10,3
"1900",4,1.53785711274455,1.33160961881211,1,1,10,3
"1901",4,-5.79742728882552,23.0605164192506,2,1,10,3
"1902",4,13.9857533944699,3.93001407070495,2,1,10,3
"1903",4,3.74682405380464,4.77200436999037,1,1,10,3
"1904",4,-2.25681653737321,12.0641640238676,2,1,10,3
"1905",4,-9.5255036368296,38.9325551652771,1,1,10,3
"1906",4,-10.1016593601711,13.6548186217737,2,1,10,3
"1907",4,-0.553786261851869,17.2623545342636,1,1,10,3
"1908",4,-0.398211704916619,17.6079114169107,2,1,10,3
"1909",4,-9.6013491632753,17.3105213844432,1,1,10,3
"1910",4,-5.47326299912583,2.73807665253659,2,1,10,3
"1911",4,2.82836054165567,5.1632816526964,2,1,10,3
"1912",4,6.51345228327325,7.52513257682355,2,1,10,3
"1913",4,12.3214992323944,15.3906251629297,3,1,10,3
"1914",4,4.51648700893822,5.37638226984112,1,1,10,3
"1915",4,1.7053637443607,43.7219058318589,2,1,10,3
"1916",4,0.368978356831434,17.2350184231865,1,1,10,3
"1917",4,-7.13140328796815,3.65851787287077,2,1,10,3
"1918",4,-3.7514691535611,30.1052401514678,4,1,10,3
"1919",4,-6.40636736771296,8.46202528203353,2,1,10,3
"1920",4,-21.0083686822972,17.1164945585028,1,1,10,3
"1921",5,-0.798863861546324,6.6955479499276,2,1,10,3
"1922",5,-2.97725746241216,17.5680654040188,2,1,10,3
"1923",5,-4.63303894873216,4.49686275025001,2,1,10,3
"1924",5,2.96498803599353,75.421416976713,2,1,10,3
"1925",5,-11.7806726678493,2.46045519042289,3,1,10,3
"1926",5,2.80006166215286,12.5600015216611,2,1,10,3
"1927",5,-17.379313771151,48.7453925105803,2,1,10,3
"1928",5,3.88319688021522,39.3881974554159,1,1,10,3
"1929",5,-7.9136655821603,15.5331813490611,1,1,10,3
"1930",5,-15.4056780384105,69.9022233797899,1,1,10,3
"1931",5,-4.67777384833805,11.3362898092328,1,1,10,3
"1932",5,4.47534132044739,16.656443484867,1,1,10,3
"1933",5,14.9343874595628,25.7801634091843,1,1,10,3
"1934",5,-0.857074629289141,13.5397274811676,2,1,10,3
"1935",5,12.7709032912942,2.60756525617168,1,1,10,3
"1936",5,-0.219412796975095,8.84949673918824,2,1,10,3
"1937",5,-15.5763383985206,19.257633200517,2,1,10,3
"1938",5,-0.586715797540449,6.15086496161149,3,1,10,3
"1939",5,5.38018222319913,18.0854116272674,2,1,10,3
"1940",5,-3.29553781207714,3.34764644367221,1,1,10,3
"1941",5,20.084139370618,6.39467790753185,2,1,10,3
"1942",5,-5.01113141060671,3.01501369851873,2,1,10,3
"1943",5,8.98463908784581,8.25133584368077,3,1,10,3
"1944",5,-9.05298719725421,3.94222902256169,1,1,10,3
"1945",5,13.7084530974253,4.30098119144543,1,1,10,3
"1946",5,-1.52782482035801,33.1983761445568,2,1,10,3
"1947",5,7.25182732223097,13.9819374237926,2,1,10,3
"1948",5,6.33503981244705,7.51093135266853,2,1,10,3
"1949",5,16.8244632050328,5.31833966824413,2,1,10,3
"1950",5,0.462883680530604,1.54998902350294,2,1,10,3
"1951",6,8.94471086524223,7.65297452153852,1,1,10,3
"1952",6,-9.41956022967928,17.0202863292271,2,1,10,3
"1953",6,-14.8216586259601,11.8533234459741,2,1,10,3
"1954",6,-13.6268672527999,2.95851983513602,1,1,10,3
"1955",6,6.98778596495367,2.2025275711557,2,1,10,3
"1956",6,-8.45884416793835,25.8830565737257,3,1,10,3
"1957",6,-11.143135764823,16.1423515534,2,1,10,3
"1958",6,-9.06404858114075,8.77728544373032,1,1,10,3
"1959",6,-11.9628164935964,19.3993006323957,2,1,10,3
"1960",6,-16.9389568818884,2.66630663115508,1,1,10,3
"1961",6,0.443331599918829,5.44430481024591,3,1,10,3
"1962",6,-3.63804745415349,61.328008199053,1,1,10,3
"1963",6,-6.18094791868178,7.85547105468712,1,1,10,3
"1964",6,-16.3868873954002,26.1943433133503,2,1,10,3
"1965",6,0.25894746622497,9.74108925661391,3,1,10,3
"1966",6,-7.30411838885176,44.0645865964899,2,1,10,3
"1967",6,-20.4193486127932,5.44680531539232,1,1,10,3
"1968",6,3.40894312066404,83.5007487951503,1,1,10,3
"1969",6,10.0104790422865,6.13663079234598,1,1,10,3
"1970",6,-9.37149644406371,20.0969949528821,1,1,10,3
"1971",6,-8.92414739357543,13.0396561201588,1,1,10,3
"1972",6,-0.801765962059234,2.82414464796648,3,1,10,3
"1973",6,-14.2454477642827,17.5465548590266,2,1,10,3
"1974",6,5.70264284954371,1.2160061055359,3,1,10,3
"1975",6,-15.6825053886828,72.8832029408255,1,1,10,3
"1976",6,5.56737036352463,10.4674520737795,2,1,10,3
"1977",6,5.21827408621691,10.433580972445,1,1,10,3
"1978",6,-5.05786379195569,10.2633347665354,3,1,10,3
"1979",6,-9.49553899941801,23.4683798204318,1,1,10,3
"1980",6,-0.183224743527552,4.91899031465607,2,1,10,3
"1981",7,1.40669897921416,49.3856813575906,1,1,10,3
"1982",7,-0.3822003921026,26.130003778242,1,1,10,3
"1983",7,-17.0490972536564,10.6893701586699,2,1,10,3
"1984",7,3.04411938208994,6.80473450429158,1,1,10,3
"1985",7,-4.8392035272201,20.0184928321065,2,1,10,3
