"","firm","culture","tenure","employments","sim_no","var_win","cond"
"104",4,-0.697984292819307,43.4007339776092,2,1,0.1,1
"105",4,-0.755699192345871,30.5004252697078,1,1,0.1,1
"106",4,-0.819139388420269,27.1413563441254,2,1,0.1,1
"107",4,-0.714216333602188,15.5609977101964,2,1,0.1,1
"108",4,-0.925348819607112,1.96587238348637,1,1,0.1,1
"109",4,-0.677526641256069,40.1670568300891,2,1,0.1,1
"110",4,-0.64233202567246,24.3220402222317,2,1,0.1,1
"111",4,-0.791080387269342,24.9541033727214,1,1,0.1,1
"112",4,-0.9038558557973,28.6269785405825,1,1,0.1,1
"113",4,-0.993101641923806,19.0138606660782,2,1,0.1,1
"114",4,-0.85658823771925,2.96777698911163,1,1,0.1,1
"115",4,-0.895157056312746,116.626911876221,3,1,0.1,1
"116",4,-0.887804584343356,5.84791766589112,1,1,0.1,1
"117",4,-0.752392125135572,13.7598852138842,2,1,0.1,1
"118",4,-0.7569087996683,80.4099828663486,2,1,0.1,1
"119",4,-0.833092233391187,3.87867967425692,3,1,0.1,1
"120",4,-0.777401128889003,2.47968952368447,2,1,0.1,1
"121",5,-0.662917792512767,6.10527595390826,1,1,0.1,1
"122",5,-0.582770725343921,44.2867102611603,1,1,0.1,1
"123",5,-0.432967339609444,9.30639309161767,1,1,0.1,1
"124",5,-0.543876747128409,14.849010926349,1,1,0.1,1
"125",5,-0.5202056000674,13.7138288771757,1,1,0.1,1
"126",5,-0.498241446587275,18.6168928061362,1,1,0.1,1
"127",5,-0.621075494027763,28.4340022203141,1,1,0.1,1
"128",5,-0.701588362458579,11.5292371151902,1,1,0.1,1
"129",5,-0.679765632069226,32.2630131182721,3,1,0.1,1
"130",5,-0.683309729183949,8.77975500001382,1,1,0.1,1
"131",5,-0.678738603841179,27.1449113669929,2,1,0.1,1
"132",5,-0.682856437746507,13.5737396221868,1,1,0.1,1
"133",5,-0.573448073686911,12.9989922909118,4,1,0.1,1
"134",5,-0.715801356837709,17.9860160918414,2,1,0.1,1
"135",5,-0.569645885644776,1.56388337932276,2,1,0.1,1
"136",5,-0.720626370142641,37.0514851584087,2,1,0.1,1
"137",5,-0.743835364709584,20.9271708319309,1,1,0.1,1
"138",5,-0.720729871809757,0.666501128534546,2,1,0.1,1
"139",5,-0.742425114975275,10.8810530972463,1,1,0.1,1
"140",5,-0.648345892885589,31.8885064899882,1,1,0.1,1
"141",5,-0.427789069668506,5.22086128573252,1,1,0.1,1
"142",5,-0.704057271350545,6.58938451685875,2,1,0.1,1
"143",5,-0.505309723604916,4.19831566847094,2,1,0.1,1
"144",5,-0.750574989293995,10.1850555582445,1,1,0.1,1
"145",5,-0.752217537436645,6.34318526396049,3,1,0.1,1
"146",5,-0.52125365031204,1.16036558864303,1,1,0.1,1
"147",5,-0.793275945558414,13.1925737711272,2,1,0.1,1
"148",5,-0.674188386997662,3.25394645252185,2,1,0.1,1
"149",5,-0.764088371740093,8.21147847369148,2,1,0.1,1
"150",5,-0.693503471886137,5.66311969076275,3,1,0.1,1
"151",6,1.16862898267332,76.7514635184234,3,1,0.1,1
"152",6,1.32309341215768,17.540336267864,1,1,0.1,1
"153",6,1.44386901623388,1.05054888557817,1,1,0.1,1
"154",6,1.32062450496581,4.66377796090805,2,1,0.1,1
"155",6,1.1344065626222,30.8143347680813,3,1,0.1,1
"156",6,1.44157659016086,7.13258927519284,1,1,0.1,1
"157",6,1.34206429328702,22.2886202577297,2,1,0.1,1
"158",6,1.18270475906052,8.23705727122171,2,1,0.1,1
"159",6,1.19174149009304,7.32046159390029,1,1,0.1,1
"160",6,1.243454247315,76.2970260693901,1,1,0.1,1
"161",6,1.41523424215992,4.68542781225048,1,1,0.1,1
"162",6,1.21697422987067,27.7611954559512,2,1,0.1,1
"163",6,1.28643276818613,19.0398853310769,1,1,0.1,1
"164",6,1.12965135213433,3.14417951572153,1,1,0.1,1
"165",6,1.24773026994025,9.89145008527449,1,1,0.1,1
"166",6,1.29916115243911,8.15291882412268,1,1,0.1,1
"167",6,1.24770026722332,3.60996485508219,1,1,0.1,1
"168",6,1.18920026338403,61.1237914607185,2,1,0.1,1
"169",6,1.11987262348711,10.0842169825893,1,1,0.1,1
"170",6,1.24782503570123,5.26224840457625,2,1,0.1,1
"171",6,1.14064603768349,2.53614542186581,1,1,0.1,1
"172",6,1.25045560836982,4.43885480953842,2,1,0.1,1
"173",6,1.27215740340585,4.22147136444804,1,1,0.1,1
"174",6,1.13279901948329,39.0664670843692,2,1,0.1,1
"175",6,1.27043644691023,17.1678204828993,3,1,0.1,1
"176",6,1.10496889616156,2.81139570873781,2,1,0.1,1
"177",6,1.25353866152199,23.2496217177048,1,1,0.1,1
"178",6,1.09535151207187,11.6739444210686,1,1,0.1,1
"179",6,1.16177972156575,8.96497519627305,2,1,0.1,1
"180",6,1.3478536756363,8.93445445772549,2,1,0.1,1
"181",7,0.0328782380627186,4.48227260827476,2,1,0.1,1
"182",7,0.318888045150503,4.56092837404068,3,1,0.1,1
"183",7,0.36241414411287,3.95726209549706,1,1,0.1,1
"184",7,0.288604494621454,10.4123623955749,2,1,0.1,1
"185",7,0.344386641574978,16.1066690326753,1,1,0.1,1
"186",7,0.358645713364296,27.4775688596994,3,1,0.1,1
"187",7,0.272218964630011,166.020653013833,1,1,0.1,1
"188",7,0.259937196073963,34.9258420191025,1,1,0.1,1
"189",7,0.249478454406648,42.5731131819547,2,1,0.1,1
"190",7,0.341592584854433,14.3908303505861,2,1,0.1,1
"191",7,0.318430041287344,14.2221206358999,3,1,0.1,1
"192",7,0.424288499073566,17.4679077625916,1,1,0.1,1
"193",7,0.250085360428478,0.469215092854965,2,1,0.1,1
"194",7,0.408459946232909,5.10628278058488,3,1,0.1,1
"195",7,0.34547539213827,3.2666886654446,2,1,0.1,1
"196",7,0.294733126417071,38.1524448713291,2,1,0.1,1
"197",7,0.299926108493886,4.15321155877266,1,1,0.1,1
"198",7,0.293225707043521,56.6010120229188,1,1,0.1,1
"199",7,0.290815846419457,3.07895043127022,1,1,0.1,1
"200",7,0.333481756468742,3.86844019816348,1,1,0.1,1
"201",7,0.268625657746103,5.55919442465796,2,1,0.1,1
"202",7,0.307639722969355,39.3302887804124,1,1,0.1,1
"203",7,0.256883195014721,12.6940283970576,1,1,0.1,1
"204",7,0.188184533193931,22.3608027046614,1,1,0.1,1
"205",7,0.427283532829288,9.23415516881414,1,1,0.1,1
"206",7,0.43792152714837,2.66788922304128,1,1,0.1,1
"207",7,0.347866842202743,7.04677794770476,2,1,0.1,1
"208",7,0.20569632350162,6.26982023891389,2,1,0.1,1
"209",7,0.199249027799776,6.25252016756077,2,1,0.1,1
"210",7,0.2721150666112,3.64810229079343,1,1,0.1,1
"211",8,0.890972650150035,45.6544248679405,1,1,0.1,1
"212",8,0.767351332864731,16.2080059087958,2,1,0.1,1
"213",8,1.03793148078035,10.1860977148682,1,1,0.1,1
"214",8,0.968846979687406,17.7442616507031,1,1,0.1,1
"215",8,0.993958781805199,13.9407293902971,3,1,0.1,1
"216",8,0.957608760287153,9.78746187245663,1,1,0.1,1
"217",8,0.903839520260684,10.6672859907678,2,1,0.1,1
"218",8,0.906717700030032,9.00019495010964,3,1,0.1,1
"219",8,0.974647588335876,19.3182890222441,2,1,0.1,1
"220",8,0.924982057991698,7.50115059647823,1,1,0.1,1
"221",8,0.912743696458182,24.9719821734809,3,1,0.1,1
"222",8,1.06194053621279,11.7111242882506,1,1,0.1,1
"223",8,1.02519096542209,4.66813393165247,2,1,0.1,1
"224",8,1.09410226404631,8.38899271511184,2,1,0.1,1
"225",8,1.15717476128978,13.5690818782737,2,1,0.1,1
"226",8,0.867221968988482,32.3819134346281,1,1,0.1,1
"227",8,0.954325923620224,4.18640457464976,2,1,0.1,1
"228",8,1.15806874269128,8.38378312529035,1,1,0.1,1
"229",8,1.04524376073957,25.304062038841,2,1,0.1,1
"230",8,0.956397278984203,24.4786707842697,2,1,0.1,1
"231",8,0.957355341940144,7.01933871594347,2,1,0.1,1
"232",8,0.954660867581634,57.6760523065633,4,1,0.1,1
"233",8,0.933451166517294,32.857544196878,2,1,0.1,1
"234",8,0.98499068805237,7.55512072014221,2,1,0.1,1
"235",8,0.883204668092276,72.8404695103373,2,1,0.1,1
"236",8,0.913137575140804,24.7088239662125,2,1,0.1,1
"237",8,0.954523375806139,44.9684857118633,2,1,0.1,1
"238",8,1.0056050501645,2.54799667661257,1,1,0.1,1
"239",8,1.02086350921372,14.7061876986784,2,1,0.1,1
"240",8,1.08961494619493,2.79514850618871,2,1,0.1,1
"241",9,2.33112464181027,42.53929152924,1,1,0.1,1
"242",9,2.47624691499133,6.28535105682999,4,1,0.1,1
"243",9,2.33777474045418,14.8515086928599,2,1,0.1,1
"244",9,2.37883156860898,4.10466673504927,1,1,0.1,1
"245",9,2.39477017550823,1.03519542439979,2,1,0.1,1
"246",9,2.38403493995204,37.1723377527304,1,1,0.1,1
"247",9,2.35695270395167,4.31510706640745,2,1,0.1,1
"248",9,2.43159953384491,16.974092260585,1,1,0.1,1
"249",9,2.51629438522579,1.89549684682094,2,1,0.1,1
"250",9,2.45974013746114,19.8912011941366,1,1,0.1,1
"251",9,2.39129297627344,6.63133662240442,2,1,0.1,1
"252",9,2.3461818490607,6.19888202358569,3,1,0.1,1
"253",9,2.33570524998767,9.66316989994243,2,1,0.1,1
"254",9,2.4969787690687,11.8883819065751,3,1,0.1,1
"255",9,2.37050126373782,47.1214475081161,1,1,0.1,1
"256",9,2.50649205768778,7.33627196262497,3,1,0.1,1
"257",9,2.45105653811949,16.7170988628661,1,1,0.1,1
"258",9,2.31192757072058,9.21709053085905,1,1,0.1,1
"259",9,2.29674411260206,24.9435237603754,1,1,0.1,1
"260",9,2.50904282706519,46.2321343767686,2,1,0.1,1
"261",9,2.32168880823716,4.09847771153467,2,1,0.1,1
"262",9,2.44623732083319,22.4390975376428,2,1,0.1,1
"263",9,2.46045375663504,1.77785530241546,1,1,0.1,1
"264",9,2.1931348433366,12.9519229337467,1,1,0.1,1
"265",9,2.29871471534002,3.91383686759529,1,1,0.1,1
"266",9,2.52752772706895,43.0296161899134,2,1,0.1,1
"267",9,2.31371664673735,16.2913692743146,1,1,0.1,1
"268",9,2.31452838483459,15.7524546473211,2,1,0.1,1
"269",9,2.46290702997479,16.4865073320876,2,1,0.1,1
"270",9,2.46124438186821,5.28732199134943,1,1,0.1,1
"271",10,0.970501634921914,12.7059066581107,2,1,0.1,1
"272",10,0.966061664142319,9.20946569059396,2,1,0.1,1
"273",10,1.08422815155058,5.54628215649637,2,1,0.1,1
"274",10,0.982301115572666,19.8460946556648,1,1,0.1,1
"275",10,1.03843410830301,7.42699663601509,2,1,0.1,1
"276",10,0.943023159023639,10.0097989796449,2,1,0.1,1
"277",10,1.13847350204792,29.7906128905015,2,1,0.1,1
"278",10,0.982114876814051,4.54645468021665,1,1,0.1,1
"279",10,1.11277062837511,4.23225497524793,1,1,0.1,1
"280",10,0.99832292495734,3.9326784733729,4,1,0.1,1
"281",10,1.21671720492622,41.6161382390304,1,1,0.1,1
"282",10,1.06992584255292,225.586140317932,1,1,0.1,1
"283",10,0.829742241491757,13.4635214519667,1,1,0.1,1
"284",10,0.926638887186928,9.74051008981677,1,1,0.1,1
"285",10,0.960482572090824,7.51081654027257,2,1,0.1,1
"286",10,0.950976780017605,6.47891450109335,1,1,0.1,1
"287",10,1.0489895449881,2.36234930191706,2,1,0.1,1
"288",10,1.13634237853479,8.21626802379249,2,1,0.1,1
"289",10,1.03435878935289,2.6745140407572,1,1,0.1,1
"290",10,0.803635149831854,10.7478921987892,1,1,0.1,1
"291",10,0.976370566789363,6.26819349110096,1,1,0.1,1
"292",10,1.02704682369687,29.6929223485343,2,1,0.1,1
"293",10,1.20034919304149,99.0559284960025,1,1,0.1,1
"294",10,1.01906125106461,7.64877707566073,2,1,0.1,1
"295",10,1.02043280314088,13.3371040492826,1,1,0.1,1
"296",10,1.14347015419928,3.89538180510675,2,1,0.1,1
"297",10,1.05929465990255,22.8837245400411,2,1,0.1,1
"298",10,1.09115966931993,24.2308952263577,1,1,0.1,1
"299",10,1.10450023930518,18.135495178198,2,1,0.1,1
"300",10,0.884537292470951,1.67141053264619,1,1,0.1,1
"301",11,1.40095112381738,33.6828182500088,2,1,0.1,1
"302",11,1.38520391145146,37.5645262271679,1,1,0.1,1
"303",11,1.38545430619126,3.98271267927915,2,1,0.1,1
"304",11,1.43893554825323,4.13841174790676,1,1,0.1,1
"305",11,1.56216391941995,6.90504481010338,2,1,0.1,1
"306",11,1.38335347352928,15.1286771330116,1,1,0.1,1
"307",11,1.50801190543007,15.8142010595307,1,1,0.1,1
"308",11,1.5502612410396,19.237233099954,2,1,0.1,1
"309",11,1.38303890397703,5.08664785285707,2,1,0.1,1
"310",11,1.43641142638441,21.7667170787604,2,1,0.1,1
"311",11,1.48627736125563,28.4367116532259,2,1,0.1,1
"312",11,1.41817601980457,10.3394930548877,2,1,0.1,1
"313",11,1.1974802292151,3.35043743798943,1,1,0.1,1
"314",11,1.46378485779749,4.51003563777183,2,1,0.1,1
"315",11,1.45097608920551,1.30408614421096,3,1,0.1,1
"316",11,1.31140769691151,29.5314326825177,2,1,0.1,1
"317",11,1.50400397244073,4.8904230932123,1,1,0.1,1
"318",11,1.28830330106858,110.805303310616,2,1,0.1,1
"319",11,1.48489837443493,33.6384840906245,2,1,0.1,1
"320",11,1.70049326040767,14.3883327855206,3,1,0.1,1
"321",11,1.46413090654512,24.7846599421391,2,1,0.1,1
"322",11,1.32436002269206,4.28630190609294,1,1,0.1,1
"323",11,1.44073779197773,10.3654354025908,2,1,0.1,1
"324",11,1.47283460098244,6.61094750745484,1,1,0.1,1
"325",11,1.3790911597242,6.69149613742282,1,1,0.1,1
"326",11,1.49564279145966,7.21220385101445,2,1,0.1,1
"327",11,1.5306819375227,3.44203369311139,1,1,0.1,1
"328",11,1.45811004896892,51.5256278026932,1,1,0.1,1
"329",11,1.31142227326319,18.4792005498658,1,1,0.1,1
"330",11,1.32758360338852,1.45724463843677,1,1,0.1,1
"331",12,0.0375201408832203,17.5935954128091,1,1,0.1,1
"332",12,0.479182977425952,8.82797545802356,2,1,0.1,1
"333",12,0.313913179499364,32.3498770456346,3,1,0.1,1
"334",12,0.278815352799991,21.6636091847002,2,1,0.1,1
"335",12,0.174110617342076,11.870483426379,1,1,0.1,1
"336",12,0.292618437691894,23.6618211083958,3,1,0.1,1
"337",12,0.274664443145091,56.3005251386738,1,1,0.1,1
"338",12,0.143119924830717,28.3621844613601,2,1,0.1,1
"339",12,0.266877900336532,8.55734939132316,2,1,0.1,1
"340",12,0.260323217088183,5.22797240893407,1,1,0.1,1
"341",12,0.147387596461791,11.3838360907561,1,1,0.1,1
"342",12,0.246906548282343,6.89150159400846,1,1,0.1,1
"343",12,0.147414906404878,1.61743764551933,1,1,0.1,1
"344",12,0.149031646184565,12.6849336838549,5,1,0.1,1
"345",12,0.139081860438952,9.618920450516,3,1,0.1,1
"346",12,0.188241377499171,1.24331502843537,2,1,0.1,1
"347",12,0.186421926985102,16.5507879713559,1,1,0.1,1
"348",12,0.212145499130486,10.9464716162594,2,1,0.1,1
"349",12,0.260646222278996,5.86754168102009,1,1,0.1,1
"350",12,0.19766539704827,20.2376680034424,1,1,0.1,1
"351",12,0.103520572285404,19.1309891683155,3,1,0.1,1
"352",12,0.345672151918404,8.78264852079655,3,1,0.1,1
"353",12,0.143085869963109,19.1239736793991,2,1,0.1,1
"354",12,0.241831236434868,20.3273095723481,2,1,0.1,1
"355",12,0.22506889957787,1.60333287072614,2,1,0.1,1
"356",12,0.182630947130373,13.3130135422093,1,1,0.1,1
"357",12,0.306394778413855,3.63486178632342,1,1,0.1,1
"358",12,0.0769623300584503,37.356692319766,1,1,0.1,1
"359",12,0.116332496097723,34.3646636265507,2,1,0.1,1
"360",12,0.235607957792031,15.0540481667043,1,1,0.1,1
"361",13,-0.924310658841474,16.0064956566438,1,1,0.1,1
"362",13,-0.824666279047568,43.9545632384165,3,1,0.1,1
"363",13,-0.990366136549741,31.6673820522575,2,1,0.1,1
"364",13,-1.0037873338231,4.97569515745244,1,1,0.1,1
"365",13,-1.07396265641626,41.1081245136083,1,1,0.1,1
"366",13,-0.874916014203851,38.8157468909161,5,1,0.1,1
"367",13,-0.942098762546747,53.5325567792404,2,1,0.1,1
"368",13,-0.929965318290393,25.2728567935904,1,1,0.1,1
"369",13,-0.79833791952603,14.4748026166806,1,1,0.1,1
"370",13,-0.916684778688569,6.51482194038199,1,1,0.1,1
"371",13,-0.726054476250678,2.7900550198757,2,1,0.1,1
"372",13,-0.938638284935535,45.2599566839152,1,1,0.1,1
"373",13,-0.931483957476933,2.15702761930679,2,1,0.1,1
"374",13,-0.794151169280016,27.2726651848268,1,1,0.1,1
"375",13,-0.901294247603806,10.0939794857433,1,1,0.1,1
"376",13,-0.811800388616778,91.8636915591756,1,1,0.1,1
"377",13,-0.885218047883321,12.502179086017,1,1,0.1,1
"378",13,-0.822583799914036,8.11886009755073,1,1,0.1,1
"379",13,-0.831215950578415,6.64356216096128,2,1,0.1,1
"380",13,-0.983408920669973,5.65232719531774,1,1,0.1,1
"381",13,-0.943594068714531,7.54217948951595,2,1,0.1,1
"382",13,-0.862391342254627,10.8945590032998,2,1,0.1,1
"383",13,-0.884708412004022,41.9587071550791,2,1,0.1,1
"384",13,-0.964202566634321,33.4507440958517,1,1,0.1,1
"385",13,-0.876420585734174,34.230234113535,2,1,0.1,1
"386",13,-1.01915416660736,3.5476760144457,2,1,0.1,1
"387",13,-0.894231908475803,25.534760987593,2,1,0.1,1
"388",13,-0.699368642411074,80.1783941999663,1,1,0.1,1
"389",13,-1.04103128452832,8.81953096027617,2,1,0.1,1
"390",13,-1.02208056258383,1.76754976261796,2,1,0.1,1
"391",14,-0.852948642546729,10.5415225863492,2,1,0.1,1
"392",14,-1.22278629702909,65.4762226457377,1,1,0.1,1
"393",14,-0.930342861937849,39.6048301625548,2,1,0.1,1
"394",14,-0.980987367742872,6.65169160060689,1,1,0.1,1
"395",14,-0.870551087033684,28.9222620198547,1,1,0.1,1
"396",14,-1.01872133803722,10.4656317520982,1,1,0.1,1
"397",14,-0.981693643773796,18.9809384325237,1,1,0.1,1
"398",14,-1.14016334802672,10.3376005343874,2,1,0.1,1
"399",14,-0.996694916900885,120.278368982699,2,1,0.1,1
"400",14,-1.0420486997804,26.4782856279802,2,1,0.1,1
"401",14,-0.924634673603402,6.15180883256041,2,1,0.1,1
"402",14,-1.16888435351963,7.37027526527226,1,1,0.1,1
"403",14,-0.976355767697785,7.39539045772826,1,1,0.1,1
"404",14,-0.991360020065713,3.65699165792198,2,1,0.1,1
"405",14,-0.94627559077943,67.1589833178764,2,1,0.1,1
"406",14,-1.07038782103292,7.72363863999745,3,1,0.1,1
"407",14,-1.00878064632278,45.1238664309001,2,1,0.1,1
"408",14,-1.11505595788711,19.8690756015004,3,1,0.1,1
"409",14,-0.951984684753889,68.6376803514374,2,1,0.1,1
"410",14,-1.00885194064658,9.37060873298873,3,1,0.1,1
"411",14,-1.10917914635228,3.74687468519417,2,1,0.1,1
"412",14,-1.14367386578173,43.8583714258913,1,1,0.1,1
"413",14,-1.00085065453672,12.1436950920798,2,1,0.1,1
"414",14,-0.949823459206248,9.1448825484392,2,1,0.1,1
"415",14,-1.17855407471336,4.54214497744183,2,1,0.1,1
"416",14,-1.06532724379209,2.41856082476591,1,1,0.1,1
"417",14,-1.024853998524,45.160290576334,1,1,0.1,1
"418",14,-1.0466724419013,20.4767441805326,1,1,0.1,1
"419",14,-1.23090656057831,10.7338139896197,1,1,0.1,1
"420",14,-1.08361252443034,33.0721638860329,3,1,0.1,1
"421",15,-0.260500137746433,48.4849660580544,2,1,0.1,1
"422",15,-0.216531811636604,17.5319109081951,1,1,0.1,1
"423",15,0.0653424441191497,10.1999584547,2,1,0.1,1
"424",15,-0.324718712122535,20.6946796039923,2,1,0.1,1
"425",15,-0.22246010562183,2.22567939084888,1,1,0.1,1
"426",15,-0.426815929837385,7.59892106569513,1,1,0.1,1
"427",15,-0.36525087704731,4.14105616270548,2,1,0.1,1
"428",15,-0.337586581833859,5.94630469472703,1,1,0.1,1
"429",15,-0.254200564052231,12.3482462697338,1,1,0.1,1
"430",15,-0.231843495747834,38.1921761462358,2,1,0.1,1
"431",15,-0.528080284519884,25.4683652653463,2,1,0.1,1
"432",15,-0.0782544652219788,11.4714396399728,1,1,0.1,1
"433",15,-0.029978221937964,24.3906138461331,1,1,0.1,1
"434",15,-0.436210387872063,9.32509295495997,3,1,0.1,1
"435",15,-0.220181172861098,9.02699599223171,2,1,0.1,1
"436",15,-0.310636396767255,11.0689381857357,2,1,0.1,1
"437",15,-0.142742009975303,2.97923316856201,3,1,0.1,1
"438",15,-0.286715889487995,2.0117803059387,2,1,0.1,1
"439",15,-0.213822368143983,45.6395561372411,3,1,0.1,1
"440",15,-0.324063530770348,5.18266358565011,1,1,0.1,1
"441",15,-0.107509790385227,49.8699477736393,2,1,0.1,1
"442",15,-0.189152198520422,11.7515069458539,1,1,0.1,1
"443",15,-0.168927636059147,1.53994591188925,2,1,0.1,1
